,ID,Date,Time,Qtr,Special Day,Online Sale Offers,Day of week,Gender,Customer ID,Product-Name,Item-Status,Quantity,Item Price,Shipping-Price,Ship-City,Ship-State,Ship-Postal-Code,Category,Total,Author,Publication,Profit %,Profit (INR),Cost Price
104,105,2018-01-26,12:45:00,1,0,1,5,F,B07FWVZUR,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),Shipped,1,645.0,85.0,Gaya,Bihar,823001,College,730.0,Dr.H.L.Ahuja,S.Chand (G/L) & Company Ltd,13,83.85,561.15
105,106,2018-01-26,14:38:00,1,0,0,5,F,B07FWXVTW,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 2,Shipped,1,615.0,85.0,Srinagar,Jammu & Kashmir,190001,Competition ,700.0,Made Easy Editorial Board,Made Easy Publication,17,104.55,510.45
106,107,2018-01-26,14:38:00,1,0,0,5,M,B07FWVBXW,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 1,Shipped,1,610.0,85.0,Srinagar,Jammu & Kashmir,190001,Competition ,695.0,T K V Iyengar,Zone Tech Publications ,17,103.7,506.3
107,108,2018-01-26,17:16:00,1,0,0,5,F,B07FWVVUZ,A Glossary of Literary Terms,Shipped,1,225.0,85.0,New Delhi,Delhi,110094,School,310.0, M.H. Abrams ,Cengage India Private Limited,18,40.5,184.5
108,109,2018-01-26,19:05:00,1,0,0,5,M,B07FWWZXX,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 1,Shipped,1,610.0,85.0,Gandhinagar,Gujarat,382421,Competition ,695.0,T K V Iyengar,Zone Tech Publications ,17,103.7,506.3
109,110,2018-01-27,05:34:00,1,0,0,6,F,B07FWXVWW,39 Years' Chapterwise Topicwise Solved Papers (2020-1979) IIT JEE Physics,Shipped,1,215.0,85.0,Patna,Bihar,800024,Competition ,300.0, Dc Pandey,Arihant Publications,17,36.55,178.45
110,111,2018-01-27,06:00:00,1,0,0,6,F,B07FWWWWW,39 Years' Chapterwise Topicwise Solved Papers (2020-1979) IIT JEE Physics,Shipped,1,215.0,85.0,Mumbai,Maharashtra,401105,Competition ,300.0, Dc Pandey,Arihant Publications,17,36.55,178.45
111,112,2018-01-27,06:07:00,1,0,0,6,F,B07FWXUQU,39 Years' Chapterwise Topicwise Solved Papers (2020-1979) IIT JEE Physics,Shipped,1,215.0,85.0,Nagpur,Maharashtra,440010,Competition ,300.0, Dc Pandey,Arihant Publications,17,36.55,178.45
112,113,2018-01-27,06:37:00,1,0,0,6,M,B07FWYWTV,39 Years' Chapterwise Topicwise Solved Papers (2020-1979) IIT JEE Physics,Shipped,1,215.0,85.0,Neyyattinkara,Kerala,695121,Competition ,300.0, Dc Pandey,Arihant Publications,17,36.55,178.45
113,114,2018-01-27,07:58:00,1,0,0,6,F,B07FWXAYS,39 Years' Chapterwise Topicwise Solved Papers (2020-1979) IIT JEE Physics,Shipped,1,215.0,85.0,North West Delhi,Delhi,110034,Competition ,300.0, Dc Pandey,Arihant Publications,17,36.55,178.45
114,115,2018-01-27,08:44:00,1,0,0,6,M,B07FWVAVV,39 Years' Chapterwise Topicwise Solved Papers (2020-1979) IIT JEE Physics,Shipped,1,215.0,85.0,Lucknow,Uttar Pradesh,226008,Competition ,300.0, Dc Pandey,Arihant Publications,17,36.55,178.45
115,116,2018-01-27,11:17:00,1,0,0,6,F,B07FWXXUQ,A Glossary of Literary Terms,Shipped,1,225.0,85.0,Marthandam,Tamil Nadu,629171,School,310.0, M.H. Abrams ,Cengage India Private Limited,18,40.5,184.5
116,117,2018-01-27,11:52:00,1,0,0,6,M,B07FWXVRU,Public Finance,Shipped,1,465.0,85.0,Kolkata,West Bengal,700034,College,550.0,Dr H L Bhatia,Vikas Publishing,13,60.45,404.55
117,118,2018-01-28,02:17:00,1,0,0,7,F,B07FWXVQU,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 1,Shipped,1,610.0,85.0,Thuvakudi,Tamil Nadu,620015,Competition ,695.0,T K V Iyengar,Zone Tech Publications ,17,103.7,506.3
118,119,2018-01-28,04:05:00,1,0,0,7,M,B07FWWTRW,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 1,Shipped,1,610.0,85.0,Chennai,Tamil Nadu,600040,Competition ,695.0,T K V Iyengar,Zone Tech Publications ,17,103.7,506.3
119,120,2018-01-28,04:41:00,1,0,0,7,F,B07FWYWSS,Modern Operating Systems 4e,Shipped,1,690.0,85.0,Kolkata,West Bengal,700064,College,775.0,Andrew S. Tanenbaum Herbert Bos,Pearson Publications,13,89.7,600.3
120,121,2018-01-28,10:25:00,1,0,0,7,M,B07FWVYZQ,39 Years' Chapterwise Topicwise Solved Papers (2020-1979) IIT JEE Physics,Shipped,1,215.0,85.0,Mumbai,Maharashtra,400016,Competition ,300.0, Dc Pandey,Arihant Publications,17,36.55,178.45
121,122,2018-01-29,11:40:00,1,0,0,1,F,B07FWYVYU,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 1,Shipped,1,610.0,85.0,Udaipur,Rajasthan,313003,Competition ,695.0,T K V Iyengar,Zone Tech Publications ,17,103.7,506.3
122,123,2018-01-30,12:20:00,1,0,0,2,M,B07FWVXYQ,Shigley's Mechanical Engineering Design - SIE,Shipped,1,757.0,85.0,Lucknow,Uttar Pradesh,226025,College,842.0,Richard G Budynas; J Keith Nisbett ,Mcgraw Hill Education,13,98.41,658.59
123,124,2018-01-30,16:42:00,1,0,0,2,F,B07FWVVRR,"Lakshy REET Prayavaran Adhyan Ganit & Balvikas Class 1 - 5, Level - I 2018-18",Shipped,1,305.0,85.0,Kharkhoda,Haryana,131402,Competition ,390.0,"Anshul Jain, Kanti Jain, Mahaveer Jain",Manu Publication,17,51.85,253.15
124,125,2018-01-30,17:53:00,1,0,0,2,F,B07FWVVYQ,Textbook of Refrigeration and Air-conditioning (M.E.),Shipped,1,610.0,85.0,Gurugram,Haryana,122001,College,695.0,R.S. Khurmi,Chand (S.) & Co Ltd,13,79.3,530.7
125,126,2018-01-31,03:29:00,1,1,0,3,M,B07FWXZTT,Textbook of Refrigeration and Air-conditioning (M.E.),Shipped,1,610.0,85.0,Navi Mumbai,Maharashtra,410208,College,695.0,R.S. Khurmi,Chand (S.) & Co Ltd,13,79.3,530.7
127,128,2018-01-31,08:10:00,1,1,0,3,M,B07FWWYRT,Textbook of Refrigeration and Air-conditioning (M.E.),Shipped,1,610.0,85.0,Ajmer,Rajasthan,305001,College,695.0,R.S. Khurmi,Chand (S.) & Co Ltd,13,79.3,530.7
128,129,2018-01-31,10:36:00,1,1,0,3,F,B07FWXZVZ,Database System Concepts (Int'l Ed),Shipped,1,999.0,85.0,Durgapur,West Bengal,713212,College,1084.0,Avi Silberschatz,Mcgraw-Hill,13,129.87,869.13
129,130,2018-02-01,16:12:00,1,1,0,4,F,B07FWXWYZ,Digital Logic and Computer Design (Old Edition),Shipped,1,625.0,85.0,Gorakhpur,Uttar Pradesh,273014,College,710.0,M. Morris Mano,Pearson Education.,13,81.25,543.75
130,131,2018-02-02,13:11:00,1,0,0,5,F,B07FWYVYU,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 1,Shipped,1,610.0,85.0,Udaipur,Rajasthan,313003,Competition ,695.0,T K V Iyengar,Zone Tech Publications ,17,103.7,506.3
131,132,2018-02-03,19:56:00,1,0,0,6,M,B07FWXBYY,English Grammar for Today: A New Introduction,Shipped,1,959.0,85.0,Mumbai,Maharashtra,400067,School,1044.0,Geoffrey Leech,Palgrave Macmillan,18,172.62,786.38
132,133,2018-02-04,10:17:00,1,0,0,7,F,B07FWXZYW,39 Years' Chapterwise Topicwise Solved Papers (2020-1979) IIT JEE Mathematics,Shipped,1,200.0,85.0,New Delhi,Delhi,110063,Competition ,285.0, Amit M Agarwal, Arihant  (Publication),17,34.0,166.0
133,134,2018-02-05,06:24:00,1,0,0,1,F,B07FWWSYU,Ordinary and Partial Differential Equations,Shipped,1,899.0,85.0,Patna,Bihar,800002,College,984.0, M.D. Raisinghania,S. Chand Publishing,13,116.87,782.13
134,135,2018-02-05,18:22:00,1,0,0,1,M,B07FWVXUT,Guide to RRB Electrical Engg. (Senior Section Engineer) 2016,Shipped,1,576.0,85.0,Rohtak,Haryana,124001,Competition ,661.0,Gkp,G.K. Publication,17,97.92,478.08
135,136,2018-02-05,19:02:00,1,0,0,1,F,B07FWVYWU,"Microwave Devices and Circuits, 3e",Shipped,1,308.0,85.0,"Best County -Ii , Ms Palya , Vidyaranyp Bengaluru",Karnataka,560064,College,393.0,Liao Yiwu ,Pearson Education India,13,40.04,267.96
136,137,2018-02-06,03:30:00,1,0,0,2,M,B07FWXTVS,Database Systems Concepts,Shipped,1,910.0,85.0,Nashik,Maharashtra,422003,College,995.0,S. Sudarshan,Mcgraw-Hill,13,118.3,791.7
137,138,2018-02-06,07:22:00,1,0,0,2,M,B07FWYBZY,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,576.0,85.0,Hyderabad,Telangana,500070,Competition ,661.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
138,139,2018-02-06,09:24:00,1,0,0,2,F,B07FWXVXT,Fundamentals of Applied Statistics,Shipped,1,775.0,85.0,Jaipur,Rajasthan,303905,College,860.0,S.C. Gupta ,Sultan Chand & Sons,13,100.75,674.25
139,140,2018-02-06,11:03:00,1,0,0,2,M,B07FWYUST,A Text Book of Optics,Shipped,1,565.0,85.0,Thanjavur,Tamil Nadu,613009,College,650.0,N Subrahmanyam,S. Chand Publishing,13,73.45,491.55
140,141,2018-02-06,16:58:00,1,0,0,2,F,B07FWVYUW,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),Shipped,1,645.0,85.0,Bengaluru,Karnataka,560029,College,730.0,Dr.H.L.Ahuja,S.Chand (G/L) & Company Ltd,13,83.85,561.15
141,142,2018-02-06,16:58:00,1,0,0,2,F,B07FWVZSV,Advanced Economic Theory,Shipped,1,723.0,85.0,Bengaluru,Karnataka,560029,College,808.0,Ahuja H.L.,S Chand Publishing,13,93.99,629.01
142,143,2018-02-06,17:36:00,1,0,0,2,M,B07FWXAYW,Advanced Economic Theory,Shipped,1,723.0,85.0,Sambalpur,Odisha,768002,College,808.0,Ahuja H.L.,S Chand Publishing,13,93.99,629.01
143,144,2018-02-07,04:04:00,1,0,0,3,F,B07FWXAZV,English Grammar for Today: A New Introduction,Shipped,1,959.0,85.0,Mumbai,Maharashtra,400053,School,1044.0,Geoffrey Leech,Palgrave Macmillan,18,172.62,786.38
144,145,2018-02-07,09:40:00,1,0,0,3,F,B07FWYTYX,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,576.0,85.0,Narasaraopet,Ap,522601,Competition ,661.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
145,146,2018-02-08,08:40:00,1,0,0,4,M,B07FWYZXY,Lakshya - Rajasthan Police Sub - Inspector Exam COMBO Part 1 and Part 2 (First Edition ; 2016),Shipped,1,430.0,85.0,Riico Industrial Area Neemrana,Rajasthan,301705,Competition ,515.0,Manu Prakashan,"Kanti Jain, Mahaveer Jain, Anshul Jain",17,73.1,356.9
146,147,2018-02-08,15:38:00,1,0,0,4,F,B07FWYTSZ,Clinical Pathology Haematology and Blood Banking (for DMLT Students),Shipped,1,385.0,85.0,Dharmapuri,Tamil Nadu,636705,College,470.0,Nanda Maheshwari,Jaypee Brothers Medical Publishers,13,50.05,334.95
147,148,2018-02-08,15:46:00,1,0,0,4,M,B07FWXYSR,Clinical Pathology Haematology and Blood Banking (for DMLT Students),Shipped,1,385.0,85.0,Dharmapuri,Tamil Nadu,636705,College,470.0,Nanda Maheshwari,Jaypee Brothers Medical Publishers,13,50.05,334.95
148,149,2018-02-09,06:17:00,1,0,0,5,F,B07FWXYSQ,Surveying - Vol. 2,Shipped,1,494.0,85.0,Vpo Mohal Teh. Bhuntar Distt. Kullu,Himachal Pradesh,175126,College,579.0,Duggal ,Mcgraw Hill Education,13,64.22,429.78
149,150,2018-02-09,14:59:00,1,0,0,5,F,B07FWXBUQ,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),Shipped,1,645.0,85.0,Alamcode Thiruvananthapuram District,Kerala,695102,College,730.0,Dr.H.L.Ahuja,S.Chand (G/L) & Company Ltd,13,83.85,561.15
150,151,2018-02-09,15:39:00,1,0,0,5,F,B07FWXYTQ,Clinical Pathology Haematology and Blood Banking (for DMLT Students),Shipped,1,385.0,85.0,Bhopal,Madhya Pradesh,462030,College,470.0,Nanda Maheshwari,Jaypee Brothers Medical Publishers,13,50.05,334.95
151,152,2018-02-09,17:03:00,1,0,0,5,F,B07FWXAQU,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 2,Shipped,1,615.0,85.0,Surat,Gujarat,395006,Competition ,700.0,Made Easy Editorial Board,Made Easy Publication,17,104.55,510.45
152,153,2018-02-09,17:38:00,1,0,0,5,F,B07FWVZRY,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 2,Shipped,1,615.0,85.0,Ashti,Maharashtra,442707,Competition ,700.0,Made Easy Editorial Board,Made Easy Publication,17,104.55,510.45
153,154,2018-02-10,05:43:00,1,0,0,6,M,B07FWYVYW,Lakshya - Rajasthan Police Sub - Inspector Exam COMBO Part 1 and Part 2 (First Edition ; 2016),Shipped,1,430.0,85.0,Karwar,Karnataka,581400,Competition ,515.0,Manu Prakashan,"Kanti Jain, Mahaveer Jain, Anshul Jain",17,73.1,356.9
154,155,2018-02-10,07:22:00,1,0,0,6,M,B07FWVWVZ,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,576.0,85.0,Nawanshahr,Punjab,144514,Competition ,661.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
155,156,2018-02-10,16:15:00,1,0,0,6,M,B07FWVVRT,Database Systems Concepts,Shipped,1,910.0,85.0,Guntur,Andhra Pradesh,522006,College,995.0,S. Sudarshan,Mcgraw-Hill,13,118.3,791.7
156,157,2018-02-10,16:48:00,1,0,0,6,M,B07FWWUYZ,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),Shipped,1,645.0,85.0,Rudrapur,Uttarakhand,263145,College,730.0,Dr.H.L.Ahuja,S.Chand (G/L) & Company Ltd,13,83.85,561.15
157,158,2018-02-11,04:51:00,1,0,0,7,F,B07FWXVWQ,Shigley's Mechanical Engineering Design - SIE,Shipped,1,757.0,85.0,Shirpur,Maharashtra,425405,College,842.0,Richard G Budynas; J Keith Nisbett ,Mcgraw Hill Education,13,98.41,658.59
158,159,2018-02-11,08:34:00,1,0,0,7,F,B07FWWSUR,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,576.0,85.0,Mahesana,Gujarat,382840,Competition ,661.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
159,160,2018-02-11,10:09:00,1,0,0,7,F,B07FWXTQV,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,576.0,85.0,Aurangabad,Maharashtra,431003,Competition ,661.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
160,161,2018-02-11,10:33:00,1,0,0,7,F,B07FWVZSX,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,576.0,85.0,Haldwani,Uttarakhand,263139,Competition ,661.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
161,162,2018-02-11,11:36:00,1,0,0,7,M,B07FWWZVR,ESE 2020 Mains Examination: Electronics & Telecommunication Engineering - Conventional Solved Papers - Paper - 1,Shipped,1,410.0,85.0,Bhubaneswar,Odisha,751024,Competition ,495.0,Made Easy,Made Easy Publications,17,69.7,340.3
162,163,2018-02-11,12:02:00,1,0,0,7,F,B07FWYWZW,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,576.0,85.0,Mumbai,Maharashtra,400056,Competition ,661.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
163,164,2018-02-11,12:04:00,1,0,0,7,M,B07FWWTWW,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,576.0,85.0,Mumbai,Maharashtra,400056,Competition ,661.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
164,165,2018-02-11,12:11:00,1,0,0,7,F,B07FWVXVV,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,576.0,85.0,Mumbai,Maharashtra,400056,Competition ,661.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
165,166,2018-02-11,12:55:00,1,0,0,7,F,B07FWXAVX,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,576.0,85.0,Bhopal,Madhya Pradesh,462026,Competition ,661.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
166,167,2018-02-11,14:58:00,1,0,0,7,M,B07FWWVTY,Clinical Pathology Haematology and Blood Banking (for DMLT Students),Shipped,1,385.0,85.0,Hyderabad,Telangana,500046,College,470.0,Nanda Maheshwari,Jaypee Brothers Medical Publishers,13,50.05,334.95
167,168,2018-02-11,17:09:00,1,0,0,7,M,B07FWXWYR,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,576.0,85.0,Visnagar,Gujarat,384315,Competition ,661.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
168,169,2018-02-11,20:55:00,1,0,0,7,M,B07FWVBTT,ESE 2019 Preliminary Exam: Civil Engineering - Topicwise Objective Solved Papers - Vol. 1,Shipped,1,610.0,85.0,Bengaluru,Karnataka,560059,Competition ,695.0,T K V Iyengar,Zone Tech Publications ,17,103.7,506.3
169,170,2018-02-12,12:25:00,1,0,0,1,F,B07FWWBQQ,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,576.0,85.0,Mumbai,Maharashtra,400017,Competition ,661.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
170,171,2018-02-12,12:32:00,1,0,0,1,M,B07FWYUSQ,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,576.0,85.0,Mumbai,Maharashtra,400017,Competition ,661.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
171,172,2018-02-12,14:05:00,1,0,0,1,F,B07FWXUXY,Cracking the CSAT Paper-2,Shipped,1,595.0,85.0,Boisar,Maharashtra,401501,Competition ,680.0,Arihant Expert,Arihant Publications,17,101.15,493.85
172,173,2018-02-12,15:00:00,1,0,0,1,M,B07FWXSUS,Cracking the CSAT Paper-2,Shipped,2,1190.0,170.0,Khliehriat,Meghalaya,793200,Competition ,1360.0,Arihant Expert,Arihant Publications,17,202.3,987.7
173,174,2018-02-12,15:22:00,1,0,0,1,M,B07FWYBYV,Advanced Economic Theory,Shipped,1,723.0,85.0,Guntur,Andhra Pradesh,522006,College,808.0,Ahuja H.L.,S Chand Publishing,13,93.99,629.01
174,175,2018-02-12,17:35:00,1,0,0,1,M,B07FWYXTZ,Database System Concepts (Int'l Ed),Shipped,1,999.0,85.0,Bangalore,Karnataka,560043,College,1084.0,Avi Silberschatz,Mcgraw-Hill,13,129.87,869.13
175,176,2018-02-12,19:17:00,1,0,0,1,M,B07FWYWTZ,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,576.0,85.0,Hyderabad,Telangana,500072,Competition ,661.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
176,177,2018-02-13,03:16:00,1,0,0,2,M,B07FWWAWY,Database System Concepts (Int'l Ed),Shipped,1,999.0,85.0,Navsari,Gujarat,396445,College,1084.0,Avi Silberschatz,Mcgraw-Hill,13,129.87,869.13
177,178,2018-02-13,09:11:00,1,0,0,2,M,B07FWXSZU,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,576.0,85.0,Bhatpara,West Bengal,743123,Competition ,661.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
178,179,2018-02-13,11:47:00,1,0,0,2,F,B07FWYSVW,Lakshya - Rajasthan Police Sub - Inspector Exam COMBO Part 1 and Part 2 (First Edition ; 2016),Shipped,1,430.0,85.0,Mumbai,Maharashtra,400005,Competition ,515.0,Manu Prakashan,"Kanti Jain, Mahaveer Jain, Anshul Jain",17,73.1,356.9
179,180,2018-02-14,11:49:00,1,1,1,3,F,B07FWWUZQ,A Text Book of Optics,Shipped,1,565.0,85.0,Patna,Bihar,800024,College,650.0,N Subrahmanyam,S. Chand Publishing,13,73.45,491.55
180,181,2018-02-14,13:25:00,1,1,1,3,F,B07FWYYWT,Database System Concepts (Int'l Ed),Shipped,1,999.0,85.0,Hyderabad,Telangana,500096,College,1084.0,Avi Silberschatz,Mcgraw-Hill,13,129.87,869.13
181,182,2018-02-14,13:52:00,1,1,1,3,F,B07FWWUQX,Public Finance,Shipped,1,465.0,85.0,Gurugram,Haryana,122002,College,550.0,Dr H L Bhatia,Vikas Publishing,13,60.45,404.55
182,183,2018-02-15,11:29:00,1,0,1,4,M,B07FWYXRT,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,2,1152.0,170.0,Pune,Maharashtra,411030,Competition ,1322.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,195.84,956.16
183,184,2018-02-16,08:48:00,1,0,0,5,M,B07FWXVYY,Classical Mechanics,Shipped,1,425.0,85.0,New Delhi,Delhi,110009,College,510.0,J.C.Upadhayay,Himalaya Publishing House,13,55.25,369.75
184,185,2018-02-16,17:49:00,1,0,0,5,F,B07FWWZRX,Advanced Economic Theory,Shipped,1,723.0,85.0,Madurai,Tamil Nadu,625018,College,808.0,Ahuja H.L.,S Chand Publishing,13,93.99,629.01
185,186,2018-02-17,17:43:00,1,0,0,6,M,B07FWWYYT,Shigley's Mechanical Engineering Design - SIE,Shipped,1,757.0,85.0,New Delhi,Delhi,110030,College,842.0,Richard G Budynas; J Keith Nisbett ,Mcgraw Hill Education,13,98.41,658.59
186,187,2018-02-18,06:17:00,1,0,0,7,F,B07FWXUQX,Political Theory,Shipped,1,425.0,85.0,Noida,Uttar Pradesh,201301,College,510.0,Dr. Mohinder Slariya ,S. Vinesh & Co,13,55.25,369.75
187,188,2018-02-18,09:07:00,1,0,0,7,M,B07FWYWZR,Objective Physics for NEET - Vol. 1,Shipped,1,600.0,85.0,Ahmedabad,Gujarat,380004,Competition ,685.0,Dc Pandey,Arihant Publications,17,102.0,498.0
188,189,2018-02-18,10:59:00,1,0,0,7,F,B07FWYYZT,Objective Physics for NEET - Vol. 1,Shipped,1,600.0,85.0,Mumbai,Maharashtra,400076,Competition ,685.0,Dc Pandey,Arihant Publications,17,102.0,498.0
189,190,2018-02-18,11:59:00,1,0,0,7,M,B07FWYZVZ,Objective Physics for NEET - Vol. 1,Shipped,1,600.0,85.0,Ulhasnagar-Dist--Thane,Maharashtra,421004,Competition ,685.0,Dc Pandey,Arihant Publications,17,102.0,498.0
190,191,2018-02-18,12:18:00,1,0,0,7,F,B07FWYURS,Objective Physics for NEET - Vol. 1,Shipped,1,600.0,85.0,Rampura Phul,Punjab,151103,Competition ,685.0,Dc Pandey,Arihant Publications,17,102.0,498.0
191,192,2018-02-19,05:42:00,1,0,0,1,M,B07FWXSRS,Principles of Microeconomics( 21st Revised Edition)(By Dr.H.L.AHUJA),Shipped,1,645.0,85.0,Karnal,Haryana,132001,College,730.0,Dr.H.L.Ahuja,S.Chand (G/L) & Company Ltd,13,83.85,561.15
192,193,2018-02-19,06:26:00,1,0,0,1,M,B07FWYVST,AFCAT (Flying Technical & Ground Duty Branch) 2019,Shipped,1,230.0,85.0,Mysuru,Karnataka,570009,Competition ,315.0,Arihant Experts,Arihant Publications India Limited,17,39.1,190.9
193,194,2018-02-19,13:36:00,1,0,0,1,M,B07FWVVZT,Advanced Economic Theory,Shipped,1,723.0,85.0,Jaipur,Rajasthan,302017,College,808.0,Ahuja H.L.,S Chand Publishing,13,93.99,629.01
194,195,2018-02-19,17:40:00,1,0,0,1,F,B07FWXXXR,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,576.0,85.0,Rajsamand,Rajasthan,313324,Competition ,661.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
195,196,2018-02-20,02:55:00,1,0,0,2,F,B07FWYXZQ,A Textbook of Organic Chemistry for Competitions for JEE (Main & Advanced) & All Other Engineering Entrance Examinations (2nd Year Programme) (2019-2020),Shipped,1,725.0,85.0,Pune,Maharashtra,411007,Competition ,810.0, O.P. Tandon ,G.R. Bathla Publications Private Limited,17,123.25,601.75
196,197,2018-02-20,09:41:00,1,0,0,2,M,B07FWXYXX,Advanced Economic Theory,Shipped,1,723.0,170.0,Kolkata,West Bengal,700107,College,893.0,Ahuja H.L.,S Chand Publishing,13,93.99,629.01
197,198,2018-02-20,16:02:00,1,0,0,2,F,B07FWYAWV,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,576.0,85.0,Surajgarh,Rajasthan,333029,Competition ,661.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
198,199,2018-02-20,16:32:00,1,0,0,2,M,B07FWYSRW,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,576.0,85.0,Jodhpur,Rajasthan,342003,Competition ,661.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
199,200,2018-02-20,16:53:00,1,0,0,2,F,B07FWXSYV,AFCAT (Flying Technical & Ground Duty Branch) 2019,Shipped,1,230.0,85.0,New Delhi,Delhi,110014,Competition ,315.0,Arihant Experts,Arihant Publications India Limited,17,39.1,190.9
200,201,2018-02-20,17:44:00,1,0,0,2,F,B07FWXWRW,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,576.0,85.0,Akluj,Maharashtra,413101,Competition ,661.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
201,202,2018-02-20,17:46:00,1,0,0,2,F,B07FWWSRY,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,576.0,85.0,Hamirpur,Himachal Pradesh,177001,Competition ,661.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
202,203,2018-02-20,18:32:00,1,0,0,2,M,B07FWXXXU,Exploring C,Shipped,1,315.0,85.0,Ghaziabad,Uttar Pradesh,201009,College,400.0,Yashavant Kanetkar,Bpb,13,40.95,274.05
203,204,2018-02-20,21:55:00,1,0,0,2,M,B07FWXBRW,COMPREHENSIVE GUIDE FOR NURSING COMPETITIVE EXAM,Shipped,1,576.0,85.0,Etawah,Uttar Pradesh,206001,Competition ,661.0,Preeti Agarwal,Vardhan Publishers & Distributors,17,97.92,478.08
